[2023-05-12 00:00:30,950751] front.INFO  [NULL] [2353405b] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /epsilon_pay_complete.php, 210.254.37.215, NULL, libwww-perl/6.38]
[2023-05-12 03:54:01,620407] front.INFO  [460f378a] [f66b328f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 3.80.53.235, NULL, Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/534.1]
[2023-05-12 03:54:01,650009] front.INFO  [460f378a] [f66b328f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 3.80.53.235, NULL, Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/534.1]
[2023-05-12 03:54:01,650610] front.INFO  [460f378a] [f66b328f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 3.80.53.235, NULL, Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/534.1]
[2023-05-12 04:28:13,886676] front.INFO  [NULL] [ee4f1bfd] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:28:13,887210] front.INFO  [NULL] [ee4f1bfd] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:28:13,895634] front.INFO  [0b600488] [ee4f1bfd] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:28:13,917629] front.INFO  [0b600488] [ee4f1bfd] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:28:13,918196] front.INFO  [0b600488] [ee4f1bfd] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:32:16,985883] front.INFO  [NULL] [05c54f2d] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 198.235.24.200, NULL, Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com]
[2023-05-12 04:32:16,986379] front.INFO  [NULL] [05c54f2d] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 198.235.24.200, NULL, Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com]
[2023-05-12 04:32:16,994717] front.INFO  [4db0348a] [05c54f2d] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 198.235.24.200, NULL, Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com]
[2023-05-12 04:32:17,014943] front.INFO  [4db0348a] [05c54f2d] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 198.235.24.200, NULL, Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com]
[2023-05-12 04:32:17,015671] front.INFO  [4db0348a] [05c54f2d] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 198.235.24.200, NULL, Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com]
[2023-05-12 04:34:54,882913] front.INFO  [NULL] [bf81a9d0] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/69, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:34:54,883672] front.INFO  [NULL] [bf81a9d0] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/69, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:34:54,893744] front.INFO  [0cc407de] [bf81a9d0] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/69, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:34:54,933818] front.INFO  [0cc407de] [bf81a9d0] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/69, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 04:34:54,934559] front.INFO  [0cc407de] [bf81a9d0] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/69, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 05:12:22,899302] front.INFO  [NULL] [e50a6fa1] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/20?fbclid=IwAR323HYAmvutS0clFguPPenBhwz6KhGfoc4U2BfI-eEldTNGSFcx6qyVcfs, 202.216.132.5, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-12 05:12:22,899991] front.INFO  [NULL] [e50a6fa1] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/20?fbclid=IwAR323HYAmvutS0clFguPPenBhwz6KhGfoc4U2BfI-eEldTNGSFcx6qyVcfs, 202.216.132.5, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-12 05:12:22,908115] front.INFO  [b89fc803] [e50a6fa1] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/20?fbclid=IwAR323HYAmvutS0clFguPPenBhwz6KhGfoc4U2BfI-eEldTNGSFcx6qyVcfs, 202.216.132.5, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-12 05:12:22,939794] front.INFO  [b89fc803] [e50a6fa1] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/20?fbclid=IwAR323HYAmvutS0clFguPPenBhwz6KhGfoc4U2BfI-eEldTNGSFcx6qyVcfs, 202.216.132.5, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-12 05:12:22,940555] front.INFO  [b89fc803] [e50a6fa1] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/20?fbclid=IwAR323HYAmvutS0clFguPPenBhwz6KhGfoc4U2BfI-eEldTNGSFcx6qyVcfs, 202.216.132.5, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-05-12 05:51:08,323551] front.INFO  [NULL] [9ca3bb0e] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/68, 121.83.72.83, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:51:08,324236] front.INFO  [NULL] [9ca3bb0e] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/68, 121.83.72.83, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:51:08,332417] front.INFO  [656a4d96] [9ca3bb0e] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/68, 121.83.72.83, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:51:08,363240] front.INFO  [656a4d96] [9ca3bb0e] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/68, 121.83.72.83, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:51:08,363966] front.INFO  [656a4d96] [9ca3bb0e] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/68, 121.83.72.83, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:51:42,222538] front.INFO  [NULL] [26d5fffb] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage/favorite, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 05:51:42,250603] front.INFO  [f4a07b3d] [26d5fffb] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["mypage_favorite"]  [GET, /mypage/favorite, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 05:51:42,251013] front.INFO  [f4a07b3d] [26d5fffb] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["mypage_favorite"]  [GET, /mypage/favorite, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 05:52:21,870463] front.INFO  [NULL] [8da57772] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,871240] front.INFO  [656a4d96] [8da57772] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,879571] front.INFO  [656a4d96] [8da57772] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,906828] front.INFO  [656a4d96] [8da57772] [NULL] [ProductController:detail:270] - カート追加処理開始 {"product_id":68,"product_class_id":"76","quantity":1}  [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,913534] front.INFO  [656a4d96] [8da57772] [NULL] [ProductController:detail:279] - カート追加処理完了 {"product_id":68,"product_class_id":"76","quantity":1}  [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,914247] front.INFO  [656a4d96] [8da57772] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,914739] front.INFO  [656a4d96] [8da57772] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [POST, /products/detail/68?, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,967912] front.INFO  [NULL] [d3872fe8] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /cart, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,968431] front.INFO  [656a4d96] [d3872fe8] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["cart"]  [GET, /cart, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:21,977067] front.INFO  [656a4d96] [d3872fe8] [NULL] [LogListener:onKernelController:73] - LOGIC START ["cart"]  [GET, /cart, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:22,006432] front.INFO  [656a4d96] [d3872fe8] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["cart"]  [GET, /cart, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 05:52:22,007093] front.INFO  [656a4d96] [d3872fe8] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["cart"]  [GET, /cart, 121.83.72.83, https://biken-shop-mall.com/products/detail/68, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 06:01:23,223980] front.INFO  [NULL] [d6d78145] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 06:01:23,224658] front.INFO  [NULL] [d6d78145] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 06:01:23,232746] front.INFO  [a31cd379] [d6d78145] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 06:01:23,276544] front.INFO  [a31cd379] [d6d78145] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 06:01:23,277244] front.INFO  [a31cd379] [d6d78145] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 06:34:29,000404] front.INFO  [NULL] [5c397a52] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/81, 106.133.83.107, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:29,001127] front.INFO  [NULL] [5c397a52] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/81, 106.133.83.107, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:29,009415] front.INFO  [97bc99d3] [5c397a52] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/81, 106.133.83.107, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:29,038931] front.INFO  [97bc99d3] [5c397a52] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/81, 106.133.83.107, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:29,039605] front.INFO  [97bc99d3] [5c397a52] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/81, 106.133.83.107, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:43,009255] front.INFO  [NULL] [c2e8f140] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /products/detail/81?, 106.133.83.107, https://biken-shop-mall.com/products/detail/81, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:43,010163] front.INFO  [97bc99d3] [c2e8f140] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [POST, /products/detail/81?, 106.133.83.107, https://biken-shop-mall.com/products/detail/81, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:43,018471] front.INFO  [97bc99d3] [c2e8f140] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [POST, /products/detail/81?, 106.133.83.107, https://biken-shop-mall.com/products/detail/81, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:43,039137] front.INFO  [97bc99d3] [c2e8f140] [NULL] [ProductController:detail:270] - カート追加処理開始 {"product_id":81,"product_class_id":"89","quantity":1}  [POST, /products/detail/81?, 106.133.83.107, https://biken-shop-mall.com/products/detail/81, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 06:34:43,043303] front.INFO  [97bc99d3] [c2e8f140] [NULL] [ProductController:detail:279] - カート追加処理完了 {"product_id":81,"product_class_id":"89","quantity":1}  [POST, /products/detail/81?, 106.133.83.107, https://biken-shop-mall.com/products/detail/81, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
