[2023-05-01 00:34:40,399246] front.INFO  [NULL] [3b670b03] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage/login, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 04:17:09,932574] front.INFO  [NULL] [d6d98b7a] [NULL] [LogListener:onKernelException:105] - No route found for "GET //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js" [404]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36]
[2023-05-01 04:17:09,934279] front.INFO  [c367e15b] [d6d98b7a] [NULL] [LogListener:onKernelResponse:86] - LOGIC END [null]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36]
[2023-05-01 04:17:09,934569] front.INFO  [c367e15b] [d6d98b7a] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END [null]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36]
[2023-05-01 04:17:34,717809] front.INFO  [NULL] [b88f640c] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, iTunes/9.0.3 (Macintosh; U; Intel Mac OS X 10_6_2; en-ca)]
[2023-05-01 04:17:34,719167] front.INFO  [NULL] [b88f640c] [NULL] [LogListener:onKernelException:105] - No route found for "GET //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js" [404]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, iTunes/9.0.3 (Macintosh; U; Intel Mac OS X 10_6_2; en-ca)]
[2023-05-01 04:17:34,720870] front.INFO  [545014da] [b88f640c] [NULL] [LogListener:onKernelResponse:86] - LOGIC END [null]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, iTunes/9.0.3 (Macintosh; U; Intel Mac OS X 10_6_2; en-ca)]
[2023-05-01 04:17:34,721185] front.INFO  [545014da] [b88f640c] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END [null]  [GET, //ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js, 3.231.219.126, NULL, iTunes/9.0.3 (Macintosh; U; Intel Mac OS X 10_6_2; en-ca)]
[2023-05-01 04:34:40,276358] front.INFO  [NULL] [0f2e9ef9] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /contact, 147.92.153.3, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 04:34:40,276964] front.INFO  [NULL] [0f2e9ef9] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["contact"]  [GET, /contact, 147.92.153.3, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 04:34:40,286033] front.INFO  [70eff3b8] [0f2e9ef9] [NULL] [LogListener:onKernelController:73] - LOGIC START ["contact"]  [GET, /contact, 147.92.153.3, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 04:34:40,306119] front.INFO  [70eff3b8] [0f2e9ef9] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["contact"]  [GET, /contact, 147.92.153.3, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 04:34:40,306717] front.INFO  [70eff3b8] [0f2e9ef9] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["contact"]  [GET, /contact, 147.92.153.3, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 04:43:20,232658] front.INFO  [NULL] [f958ddc5] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /entry, 43.207.122.23, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,233267] front.INFO  [NULL] [f958ddc5] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["entry"]  [GET, /entry, 43.207.122.23, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,242473] front.INFO  [fa5f431f] [f958ddc5] [NULL] [LogListener:onKernelController:73] - LOGIC START ["entry"]  [GET, /entry, 43.207.122.23, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,270849] front.INFO  [fa5f431f] [f958ddc5] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["entry"]  [GET, /entry, 43.207.122.23, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,271516] front.INFO  [fa5f431f] [f958ddc5] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["entry"]  [GET, /entry, 43.207.122.23, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,660671] front.INFO  [NULL] [042fa2de] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage/change, 35.77.17.28, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,681409] front.INFO  [d6ee78b4] [042fa2de] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["mypage_change"]  [GET, /mypage/change, 35.77.17.28, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:43:20,681757] front.INFO  [d6ee78b4] [042fa2de] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["mypage_change"]  [GET, /mypage/change, 35.77.17.28, NULL, Chatwork LinkPreview v1]
[2023-05-01 04:48:49,422040] front.INFO  [NULL] [04447a00] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 04:48:49,422680] front.INFO  [NULL] [04447a00] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 04:48:49,431424] front.INFO  [cc78bc5c] [04447a00] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 04:48:49,452923] front.INFO  [cc78bc5c] [04447a00] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 04:48:49,453568] front.INFO  [cc78bc5c] [04447a00] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 157.55.39.219, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 05:14:40,241489] front.INFO  [NULL] [d35d32c4] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=9, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:14:40,242289] front.INFO  [NULL] [d35d32c4] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=9, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:14:40,251785] front.INFO  [3a385e2c] [d35d32c4] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=9, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:14:40,286317] front.INFO  [3a385e2c] [d35d32c4] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=9, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:14:40,286932] front.INFO  [3a385e2c] [d35d32c4] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=9, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:33:01,282010] front.INFO  [NULL] [b665e34f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36]
[2023-05-01 05:33:01,282772] front.INFO  [NULL] [b665e34f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36]
[2023-05-01 05:33:01,293386] front.INFO  [a8a5138b] [b665e34f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36]
[2023-05-01 05:33:01,320928] front.INFO  [a8a5138b] [b665e34f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36]
[2023-05-01 05:33:01,321655] front.INFO  [a8a5138b] [b665e34f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36]
[2023-05-01 05:33:10,044655] front.INFO  [NULL] [06676816] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36]
[2023-05-01 05:33:10,045160] front.INFO  [NULL] [06676816] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36]
[2023-05-01 05:33:10,053729] front.INFO  [6ddf6e78] [06676816] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36]
[2023-05-01 05:33:10,075162] front.INFO  [6ddf6e78] [06676816] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36]
[2023-05-01 05:33:10,075894] front.INFO  [6ddf6e78] [06676816] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 205.169.39.161, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36]
[2023-05-01 05:54:40,173979] front.INFO  [NULL] [fdd5fa3b] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=10, 147.92.153.16, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:54:40,174651] front.INFO  [NULL] [fdd5fa3b] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=10, 147.92.153.16, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:54:40,183017] front.INFO  [f218b776] [fdd5fa3b] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=10, 147.92.153.16, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:54:40,207359] front.INFO  [f218b776] [fdd5fa3b] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=10, 147.92.153.16, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 05:54:40,208001] front.INFO  [f218b776] [fdd5fa3b] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=10, 147.92.153.16, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 06:34:39,992038] front.INFO  [NULL] [513d728a] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=14, 147.92.153.1, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 06:34:39,992850] front.INFO  [NULL] [513d728a] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=14, 147.92.153.1, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 06:34:40,001208] front.INFO  [a13048ea] [513d728a] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=14, 147.92.153.1, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 06:34:40,025853] front.INFO  [a13048ea] [513d728a] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=14, 147.92.153.1, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 06:34:40,026477] front.INFO  [a13048ea] [513d728a] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=14, 147.92.153.1, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 06:49:39,694076] front.INFO  [NULL] [eb6e48a9] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=14&name=2023, 40.79.186.184, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 06:49:39,694973] front.INFO  [NULL] [eb6e48a9] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=14&name=2023, 40.79.186.184, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 06:49:39,703318] front.INFO  [0217124a] [eb6e48a9] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=14&name=2023, 40.79.186.184, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 06:49:39,730377] front.INFO  [0217124a] [eb6e48a9] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=14&name=2023, 40.79.186.184, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 06:49:39,730965] front.INFO  [0217124a] [eb6e48a9] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=14&name=2023, 40.79.186.184, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-01 06:57:46,330458] front.INFO  [NULL] [cc930794] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:46,331117] front.INFO  [NULL] [cc930794] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:46,339262] front.INFO  [5bdc2f17] [cc930794] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:46,375636] front.INFO  [5bdc2f17] [cc930794] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:46,376324] front.INFO  [5bdc2f17] [cc930794] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,902583] front.INFO  [NULL] [d54facbe] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,903705] front.INFO  [5bdc2f17] [d54facbe] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,914451] front.INFO  [5bdc2f17] [d54facbe] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,942074] front.INFO  [5bdc2f17] [d54facbe] [NULL] [ProductController:detail:270] - カート追加処理開始 {"product_id":70,"product_class_id":"78","quantity":1}  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,950097] front.INFO  [5bdc2f17] [d54facbe] [NULL] [ProductController:detail:279] - カート追加処理完了 {"product_id":70,"product_class_id":"78","quantity":1}  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,950929] front.INFO  [5bdc2f17] [d54facbe] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:52,951458] front.INFO  [5bdc2f17] [d54facbe] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:53,073008] front.INFO  [NULL] [fd83de35] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:53,073616] front.INFO  [5bdc2f17] [fd83de35] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["cart"]  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:53,082228] front.INFO  [5bdc2f17] [fd83de35] [NULL] [LogListener:onKernelController:73] - LOGIC START ["cart"]  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:53,114994] front.INFO  [5bdc2f17] [fd83de35] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["cart"]  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 06:57:53,115678] front.INFO  [5bdc2f17] [fd83de35] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["cart"]  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:08:59,899965] front.INFO  [NULL] [7a57762f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /xl2023.php, 194.169.175.14, NULL, Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)]
[2023-05-01 07:08:59,901384] front.INFO  [NULL] [7a57762f] [NULL] [LogListener:onKernelException:105] - No route found for "GET /xl2023.php" [404]  [GET, /xl2023.php, 194.169.175.14, NULL, Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)]
[2023-05-01 07:08:59,903268] front.INFO  [7786634b] [7a57762f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END [null]  [GET, /xl2023.php, 194.169.175.14, NULL, Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)]
[2023-05-01 07:08:59,903623] front.INFO  [7786634b] [7a57762f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END [null]  [GET, /xl2023.php, 194.169.175.14, NULL, Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)]
